,player_id,name,position,team,adp,adp_formatted,times_drafted,high,low,stdev,bye,Season
0,1347,Chris Johnson,RB,TEN,1.4,1.01,422,1,24,1.3,6.0,2010
1,925,Adrian Peterson,RB,MIN,2.3,1.02,342,1,23,1.3,7.0,2010
2,1360,Ray Rice,RB,BAL,3.2,1.03,203,1,22,1.5,10.0,2010
3,649,Maurice Jones-Drew,RB,JAX,4.7,1.05,325,1,21,1.5,11.0,2010
4,605,Andre Johnson,WR,HOU,4.8,1.05,427,1,49,2.6,6.0,2010
5,437,Frank Gore,RB,SF,6.2,1.06,369,4,20,1.5,9.0,2010
6,1004,Aaron Rodgers,QB,GB,7.8,1.08,344,1,17,2.6,14.0,2010
7,854,Randy Moss,WR,TEN,8.1,1.08,302,2,50,2.9,6.0,2010
8,1183,Michael Turner,RB,ATL,9.1,1.09,312,3,18,2.1,14.0,2010
9,1228,Reggie Wayne,WR,IND,11.2,1.11,307,5,51,3.2,14.0,2010
10,581,Steven Jackson,RB,LAR,11.3,1.11,351,5,21,2.8,7.0,2010
11,611,Calvin Johnson,WR,DET,12.3,1.12,388,4,54,3.4,6.0,2010
12,127,Drew Brees,QB,NO,13.2,2.01,368,3,24,3.8,14.0,2010
13,37,Miles Austin,WR,DAL,13.9,2.02,346,6,52,3.5,9.0,2010
14,1244,Roddy White,WR,ATL,14.8,2.03,434,5,55,3.4,14.0,2010
15,1729,Ryan Mathews,RB,LAC,15.4,2.03,380,6,30,3.6,8.0,2010
16,755,Brandon Marshall,WR,MIA,17.3,2.05,421,7,53,3.7,11.0,2010
17,374,Larry Fitzgerald,WR,ARI,19.0,2.07,362,10,56,3.6,13.0,2010
18,1346,Rashard Mendenhall,RB,PIT,19.2,2.07,318,7,32,4.6,9.0,2010
19,599,Greg Jennings,WR,GB,20.4,2.08,386,11,59,3.7,14.0,2010
20,750,Peyton Manning,QB,IND,20.6,2.09,371,9,34,4.4,14.0,2010
21,1257,DeAngelo Williams,RB,CAR,22.3,2.10,346,9,34,5.0,13.0,2010
22,1357,DeSean Jackson,WR,PHI,24.7,3.01,316,16,65,4.4,7.0,2010
23,1368,Jamaal Charles,RB,KC,24.9,3.01,342,10,42,6.1,8.0,2010
24,231,Marques Colston,WR,NO,25.7,3.02,403,17,58,4.1,14.0,2010
25,1643,Shonn Greene,RB,NYJ,26.8,3.03,218,12,37,5.6,10.0,2010
26,119,Tom Brady,QB,NE,26.9,3.03,366,10,44,6.1,10.0,2010
27,1235,Wes Welker,WR,NE,27.4,3.03,372,15,57,4.6,10.0,2010
28,1333,Ryan Grant,RB,GB,29.4,3.05,321,16,42,5.0,14.0,2010
29,101,Anquan Boldin,WR,BAL,30.8,3.07,352,17,66,5.3,10.0,2010
30,1093,Steve Smith,WR,NYG,32.1,3.08,364,17,60,5.7,9.0,2010
31,1339,Pierre Thomas,RB,NO,32.1,3.08,341,20,45,4.5,14.0,2010
32,81,Cedric Benson,RB,CIN,33.0,3.09,318,19,48,5.2,10.0,2010
33,1039,Matt Schaub,QB,HOU,35.1,3.11,363,16,55,7.4,6.0,2010
34,1645,LeSean McCoy,RB,PHI,35.3,3.11,383,22,48,4.8,7.0,2010
35,1732,Jahvid Best,RB,DET,36.0,3.12,452,20,52,6.1,6.0,2010
36,1094,Steve Smith,WR,CAR,36.0,3.12,335,21,61,5.7,13.0,2010
37,1009,Tony Romo,QB,DAL,36.3,3.12,239,17,57,7.3,9.0,2010
38,1724,Arian Foster,RB,HOU,38.2,4.02,544,21,57,6.5,6.0,2010
39,207,Dallas Clark,TE,IND,38.9,4.03,291,20,85,7.3,14.0,2010
40,415,Antonio Gates,TE,LAC,42.2,4.06,302,27,86,5.6,8.0,2010
41,1646,Michael Crabtree,WR,SF,42.5,4.06,279,26,72,6.5,9.0,2010
42,1374,Jermichael Finley,TE,GB,42.6,4.07,383,26,87,6.1,14.0,2010
43,1354,Matt Forte,RB,CHI,43.3,4.07,388,27,67,5.9,14.0,2010
44,612,Chad Johnson,WR,CIN,46.0,4.10,281,29,76,6.5,10.0,2010
45,4,Joseph Addai,RB,IND,46.2,4.10,428,26,67,7.8,14.0,2010
46,111,Dwayne Bowe,WR,KC,46.8,4.11,353,30,69,6.4,8.0,2010
47,995,Philip Rivers,QB,LAC,47.9,4.12,268,27,74,8.0,8.0,2010
48,1641,Beanie Wells,RB,ARI,50.6,5.03,233,26,122,9.2,13.0,2010
49,288,Vernon Davis,TE,SF,52.1,5.04,272,37,88,6.9,9.0,2010
50,1344,Jonathan Stewart,RB,CAR,53.0,5.05,284,35,71,6.8,13.0,2010
51,1648,Hakeem Nicks,WR,NYG,54.1,5.06,396,33,80,7.7,9.0,2010
52,1640,Knowshon Moreno,RB,DEN,54.4,5.06,297,36,77,7.0,9.0,2010
53,142,Ronnie Brown,RB,MIA,54.6,5.07,333,34,76,7.6,11.0,2010
54,1286,Jason Witten,TE,DAL,55.0,5.07,259,42,89,6.2,9.0,2010
55,1204,Mike Sims-Walker,WR,JAX,56.0,5.08,303,36,73,7.6,11.0,2010
56,1728,C.J. Spiller,RB,,56.4,5.08,437,35,75,8.2,,2010
57,1650,Percy Harvin,WR,MIN,56.8,5.09,341,34,83,8.5,7.0,2010
58,1215,Hines Ward,WR,PIT,56.8,5.09,317,35,76,8.1,9.0,2010
59,1707,Pierre Garcon,WR,IND,58.8,5.11,363,36,84,8.5,14.0,2010
60,189,Brent Celek,TE,PHI,61.9,6.02,194,41,91,7.7,7.0,2010
61,161,Reggie Bush,RB,NO,62.9,6.03,394,42,97,7.7,14.0,2010
62,382,Malcom Floyd,WR,LAC,63.1,6.03,433,42,93,8.5,8.0,2010
63,117,Ahmad Bradshaw,RB,NYG,63.8,6.04,514,42,91,8.2,9.0,2010
64,1345,Felix Jones,RB,DAL,65.4,6.05,217,44,83,8.2,9.0,2010
65,1343,Joe Flacco,QB,BAL,66.3,6.06,452,37,100,11.0,10.0,2010
66,312,Donald Driver,WR,GB,66.7,6.07,267,45,88,8.1,14.0,2010
67,688,Kevin Kolb,QB,PHI,67.3,6.07,157,33,99,13.0,7.0,2010
68,432,Tony Gonzalez,TE,ATL,68.5,6.09,216,49,96,8.5,14.0,2010
69,1703,Justin Forsett,RB,SEA,70.1,6.10,185,43,99,10.2,11.0,2010
70,1649,Jeremy Maclin,WR,PHI,70.5,6.10,338,49,91,8.2,7.0,2010
71,855,Santana Moss,WR,WAS,71.6,6.12,279,48,95,9.0,14.0,2010
72,899,Terrell Owens,WR,CIN,72.3,6.12,374,50,93,8.3,10.0,2010
73,1674,Johnny Knox,WR,CHI,72.6,7.01,335,51,96,8.2,14.0,2010
74,1678,Mike Wallace,WR,PIT,73.2,7.01,431,52,98,7.9,9.0,2010
75,496,Jerome Harrison,RB,PHI,74.3,7.02,476,48,105,9.8,7.0,2010
76,52,Marion Barber,RB,DAL,75.6,7.04,236,52,97,8.9,9.0,2010
77,265,Jay Cutler,QB,CHI,80.5,7.09,200,48,109,12.3,14.0,2010
78,1269,Ricky Williams,RB,MIA,80.8,7.09,283,56,106,9.1,11.0,2010
79,266,Owen Daniels,TE,HOU,81.4,7.09,216,58,144,12.2,6.0,2010
80,1727,Dez Bryant,WR,DAL,83.5,7.12,319,61,109,8.5,9.0,2010
81,1254,Carnell Williams,RB,TB,83.7,7.12,371,60,117,8.9,11.0,2010
82,588,Brandon Jacobs,RB,NYG,84.5,8.01,130,57,119,10.4,9.0,2010
83,948,Clinton Portis,RB,WAS,85.1,8.01,346,60,109,9.3,14.0,2010
84,552,T.J. Houshmandzadeh,WR,BAL,85.2,8.01,105,58,118,11.2,10.0,2010
85,160,Michael Bush,RB,LV,85.6,8.02,148,60,107,9.6,6.0,2010
86,546,Santonio Holmes,WR,NYJ,87.3,8.03,260,63,114,9.1,10.0,2010
87,357,Brett Favre,QB,MIN,88.0,8.04,233,48,121,15.2,7.0,2010
88,1321,NY Jets Defense,DEF,NYJ,90.4,8.06,171,66,112,9.2,10.0,2010
89,809,Robert Meachem,WR,NO,91.8,8.08,263,64,118,10.6,14.0,2010
90,238,Chris Cooley,TE,WAS,91.9,8.08,262,58,143,15.2,14.0,2010
91,1342,Matt Ryan,QB,ATL,92.0,8.08,287,54,128,14.2,14.0,2010
92,1173,LaDainian Tomlinson,RB,NYJ,93.0,8.09,438,64,121,10.9,10.0,2010
93,34,Devin Aromashodu,WR,CHI,93.8,8.10,186,65,121,10.8,14.0,2010
94,749,Eli Manning,QB,NYG,94.8,8.11,324,58,124,14.0,9.0,2010
95,648,Thomas Jones,RB,KC,95.2,8.11,168,67,124,10.6,8.0,2010
96,766,Derrick Mason,WR,BAL,95.4,8.11,303,72,128,11.0,10.0,2010
97,126,Steve Breaston,WR,ARI,97.6,9.02,181,64,141,12.8,13.0,2010
98,333,Braylon Edwards,WR,NYJ,97.9,9.02,128,76,122,11.3,10.0,2010
99,1394,Tim Hightower,RB,ARI,98.9,9.03,422,69,136,11.5,13.0,2010
100,1060,Visanthe Shiancoe,TE,MIN,99.1,9.03,270,56,156,19.9,7.0,2010
101,900,Carson Palmer,QB,CIN,99.3,9.03,294,60,134,15.0,10.0,2010
102,1353,Eddie Royal,WR,DEN,100.2,9.04,205,73,143,12.1,9.0,2010
103,1642,Donald Brown,RB,IND,101.2,9.05,221,76,130,9.3,14.0,2010
104,401,Jabar Gaffney,WR,DEN,103.2,9.07,496,70,140,12.8,9.0,2010
105,1340,Fred Jackson,RB,,104.5,9.09,165,78,135,11.5,,2010
106,1341,Darren McFadden,RB,LV,104.6,9.09,301,74,147,11.6,6.0,2010
107,820,Zach Miller,TE,LV,105.8,9.10,526,57,163,18.4,6.0,2010
108,586,Vincent Jackson,WR,LAC,107.2,9.11,213,60,156,17.9,8.0,2010
109,1317,Minnesota Defense,DEF,MIN,107.7,9.12,134,80,143,10.3,7.0,2010
110,1373,Steve Slaton,RB,HOU,108.2,9.12,60,76,135,12.7,6.0,2010
111,1708,Julian Edelman,WR,NE,109.5,10.01,126,79,135,11.3,10.0,2010
112,85,Bernard Berrian,WR,MIN,109.6,10.02,342,75,141,13.0,7.0,2010
113,805,Donovan McNabb,QB,WAS,110.0,10.02,111,81,136,11.0,14.0,2010
114,1336,Devin Hester,WR,CHI,111.6,10.04,125,80,154,13.1,14.0,2010
115,1105,Darren Sproles,RB,LAC,112.1,10.04,213,75,147,14.2,8.0,2010
116,1311,Green Bay Defense,DEF,GB,112.2,10.04,121,88,142,9.2,14.0,2010
117,1006,Ben Roethlisberger,QB,PIT,113.5,10.06,510,83,145,11.4,9.0,2010
118,349,Lee Evans,WR,,114.5,10.06,248,81,148,12.7,,2010
119,1285,Kellen Winslow,TE,TB,114.5,10.06,293,66,160,19.3,11.0,2010
120,1326,San Francisco Defense,DEF,SF,114.7,10.07,231,86,142,10.7,9.0,2010
121,1739,Montario Hardesty,RB,CLE,119.3,10.11,22,85,175,25.6,9.0,2010
122,431,Anthony Gonzalez,WR,IND,119.4,10.11,101,84,144,13.4,14.0,2010
123,1768,Mike Williams,WR,TB,120.6,11.01,525,75,172,17.3,11.0,2010
124,1657,Kenny Britt,WR,TEN,120.6,11.01,161,85,172,13.6,6.0,2010
125,754,Laurence Maroney,RB,DEN,122.5,11.02,130,87,154,14.1,9.0,2010
126,1669,Mohamed Massaquoi,WR,CLE,122.9,11.03,205,88,165,13.2,9.0,2010
127,1664,Matthew Stafford,QB,DET,123.3,11.03,346,94,156,11.0,6.0,2010
128,1148,Chester Taylor,RB,CHI,125.3,11.05,249,87,169,14.6,14.0,2010
129,1362,Chad Henne,QB,MIA,125.5,11.06,186,92,179,12.8,11.0,2010
130,1324,Pittsburgh Defense,DEF,PIT,129.2,11.09,208,97,172,12.1,9.0,2010
131,656,Nate Kaeding,PK,LAC,131.5,11.11,99,93,160,14.8,8.0,2010
132,1076,Alex Smith,QB,SF,132.3,11.12,175,103,159,10.9,9.0,2010
133,639,Jacoby Jones,WR,HOU,132.8,12.01,504,85,180,18.0,6.0,2010
134,1698,Austin Collie,WR,IND,132.8,12.01,89,88,170,17.2,14.0,2010
135,792,Willis McGahee,RB,BAL,132.9,12.01,182,94,177,14.8,10.0,2010
136,248,Joshua Cribbs,WR,CLE,134.0,12.02,91,103,166,13.0,9.0,2010
137,1735,Demaryius Thomas,WR,DEN,134.5,12.03,43,99,157,13.6,9.0,2010
138,1272,Roy Williams,WR,DAL,135.6,12.04,71,97,166,14.5,9.0,2010
139,156,Nate Burleson,WR,DET,136.2,12.04,174,104,165,12.3,6.0,2010
140,1319,New Orleans Defense,DEF,NO,136.6,12.05,145,107,170,13.1,14.0,2010
141,1221,Leon Washington,RB,SEA,136.8,12.05,364,94,176,16.3,11.0,2010
142,1738,Dexter McCluster,WR,KC,137.1,12.05,236,97,170,15.4,8.0,2010
143,867,Legedu Naanee,WR,LAC,137.6,12.06,247,106,168,12.0,8.0,2010
144,984,Sidney Rice,WR,MIN,138.1,12.06,252,103,166,13.3,7.0,2010
145,1323,Philadelphia Defense,DEF,PHI,138.4,12.06,275,99,180,15.0,7.0,2010
146,1730,Golden Tate,WR,SEA,139.1,12.07,75,114,163,12.2,11.0,2010
147,241,Jerricho Cotchery,WR,NYJ,139.8,12.08,62,103,163,13.9,10.0,2010
148,1332,Baltimore Defense,DEF,BAL,139.9,12.08,231,105,180,13.3,10.0,2010
149,1351,John Carlson,TE,SEA,140.2,12.08,211,90,176,19.1,11.0,2010
150,1298,Vince Young,QB,TEN,141.2,12.09,149,108,170,12.9,6.0,2010
151,1702,Garrett Hartley,PK,NO,143.6,12.12,147,104,165,15.0,14.0,2010
152,999,Laurent Robinson,WR,LAR,145.8,13.02,330,97,180,18.4,7.0,2010
153,1665,Mark Sanchez,QB,NYJ,146.4,13.02,50,115,171,11.9,10.0,2010
154,108,Kevin Boss,TE,NYG,146.4,13.02,21,115,180,17.5,9.0,2010
155,817,Heath Miller,TE,PIT,149.0,13.05,248,100,180,18.8,9.0,2010
156,1389,Dustin Keller,TE,NYJ,149.3,13.05,156,92,180,21.8,10.0,2010
157,251,Mason Crosby,PK,GB,149.4,13.05,136,115,175,13.0,14.0,2010
158,188,Matt Cassel,QB,KC,149.8,13.06,82,119,175,11.8,8.0,2010
159,1689,Bernard Scott,RB,CIN,150.1,13.06,222,112,180,14.5,10.0,2010
160,1263,Mike Williams,WR,SEA,150.6,13.07,118,97,179,20.6,11.0,2010
161,1365,Kevin Smith,RB,DET,151.1,13.07,96,109,180,16.0,6.0,2010
162,512,Devery Henderson,WR,NO,151.2,13.07,61,93,180,22.2,14.0,2010
163,890,Greg Olsen,TE,CHI,151.2,13.07,120,99,180,20.0,14.0,2010
164,622,Larry Johnson,RB,WAS,151.9,13.08,122,112,180,16.5,14.0,2010
165,1761,Jermaine Gresham,TE,CIN,152.3,13.08,192,102,180,19.1,10.0,2010
166,1308,Dallas Defense,DEF,DAL,152.4,13.08,185,118,180,13.1,9.0,2010
167,154,Correll Buckhalter,RB,DEN,152.4,13.08,54,114,177,18.5,9.0,2010
168,170,Jason Campbell,QB,LV,152.8,13.09,37,123,173,12.2,6.0,2010
169,1152,Fred Taylor,RB,NE,152.9,13.09,127,106,180,17.9,10.0,2010
170,1237,Brian Westbrook,RB,SF,153.0,13.09,57,109,180,19.2,9.0,2010
171,73,Mike Bell,RB,CLE,153.1,13.09,31,113,177,15.8,9.0,2010
172,1751,Toby Gerhart,RB,MIN,153.2,13.09,91,115,177,14.4,7.0,2010
173,1644,Rashad Jennings,RB,JAX,153.8,13.10,40,117,176,17.3,11.0,2010
174,168,Greg Camarillo,WR,MIN,153.9,13.10,34,100,180,20.4,7.0,2010
175,1740,Rob Gronkowski,TE,NE,154.6,13.11,55,106,180,18.4,10.0,2010
176,1380,Tashard Choice,RB,DAL,154.8,13.11,94,115,180,15.3,9.0,2010
177,1404,Peyton Hillis,RB,CLE,155.0,13.11,87,105,180,18.9,9.0,2010
178,1695,Mike Thomas,WR,JAX,155.3,13.11,70,114,179,15.5,11.0,2010
179,1652,James Davis,RB,CLE,155.8,13.12,28,122,176,14.2,9.0,2010
180,1062,Jeremy Shockey,TE,NO,156.1,13.12,68,104,180,19.7,14.0,2010
181,1697,Louis Murphy,WR,LV,156.5,13.12,33,128,176,13.6,6.0,2010
182,893,Kyle Orton,QB,DEN,156.8,14.01,79,113,180,16.6,9.0,2010
183,1349,Devin Thomas,WR,WAS,158.1,14.02,57,122,180,13.5,14.0,2010
184,438,Stephen Gostkowski,PK,NE,158.3,14.02,149,128,178,11.3,10.0,2010
185,191,Chris Chambers,WR,KC,158.4,14.02,28,122,179,15.4,8.0,2010
186,1755,Anthony Dixon,RB,SF,159.0,14.03,42,121,179,14.5,9.0,2010
187,1770,Kareem Huggins,RB,TB,159.3,14.03,66,121,180,14.5,11.0,2010
188,1305,Chicago Defense,DEF,CHI,159.5,14.04,95,130,180,11.2,14.0,2010
189,641,James Jones,WR,GB,159.6,14.04,90,125,180,13.2,14.0,2010
190,1725,Sam Bradford,QB,LAR,160.3,14.04,74,121,180,15.1,7.0,2010
191,740,Marshawn Lynch,RB,SEA,160.4,14.04,47,131,180,15.2,11.0,2010
192,1375,Mario Manningham,WR,NYG,160.7,14.05,78,116,180,16.9,9.0,2010
193,1211,Kevin Walter,WR,HOU,160.7,14.05,59,121,180,15.0,6.0,2010
194,1397,Davone Bess,WR,MIA,161.7,14.06,60,126,180,13.4,11.0,2010
195,1313,Indianapolis Defense,DEF,IND,161.9,14.06,20,144,176,8.8,14.0,2010
196,1320,NY Giants Defense,DEF,NYG,162.0,14.06,98,127,180,13.3,9.0,2010
197,500,Matt Hasselbeck,QB,SEA,162.2,14.06,39,114,180,18.5,11.0,2010
198,1306,Cincinnati Defense,DEF,CIN,162.3,14.06,233,136,180,9.9,10.0,2010
199,726,Ryan Longwell,PK,MIN,162.3,14.06,243,135,180,10.3,7.0,2010
200,1325,LA Chargers Defense,DEF,LAC,162.5,14.07,95,135,180,10.5,8.0,2010
201,1706,Matt Moore,QB,CAR,163.1,14.07,21,127,180,13.8,13.0,2010
202,25,Derek Anderson,QB,ARI,163.5,14.07,45,131,180,14.4,13.0,2010
203,1330,Tennessee Defense,DEF,TEN,163.5,14.08,77,140,179,10.8,6.0,2010
204,412,David Garrard,QB,JAX,163.7,14.08,25,130,178,12.8,11.0,2010
205,1370,Early Doucet,WR,ARI,164.9,14.09,22,126,180,14.7,13.0,2010
206,1331,Washington Defense,DEF,WAS,165.5,14.09,30,139,180,9.9,14.0,2010
207,836,Lance Moore,WR,NO,165.9,14.10,44,137,179,10.9,14.0,2010
208,92,Rob Bironas,PK,TEN,167.6,14.12,125,137,180,11.5,6.0,2010
209,1316,Miami Defense,DEF,MIA,169.2,15.01,37,153,180,8.0,11.0,2010
210,7,David Akers,PK,PHI,171.0,15.03,260,153,180,6.8,7.0,2010
211,593,Sebastian Janikowski,PK,LV,171.7,15.04,30,149,179,8.4,6.0,2010
212,959,Neil Rackers,PK,HOU,172.1,15.04,136,149,180,8.6,6.0,2010
213,1195,Adam Vinatieri,PK,IND,172.4,15.04,113,154,180,7.0,14.0,2010
0,925,Adrian Peterson,RB,MIN,1.7,1.02,137,1,10,1.1,7.0,2011
1,1360,Ray Rice,RB,BAL,2.3,1.02,104,1,12,1.4,10.0,2011
2,1347,Chris Johnson,RB,TEN,2.7,1.03,88,1,6,1.1,6.0,2011
3,1724,Arian Foster,RB,HOU,4.2,1.04,119,1,8,1.3,6.0,2011
4,1368,Jamaal Charles,RB,KC,5.3,1.05,134,1,9,1.4,8.0,2011
5,1645,LeSean McCoy,RB,PHI,5.5,1.05,182,1,11,1.5,7.0,2011
6,605,Andre Johnson,WR,HOU,7.1,1.07,137,2,12,2.0,6.0,2011
7,1193,Michael Vick,QB,PHI,8.9,1.09,65,1,19,3.9,7.0,2011
8,1244,Roddy White,WR,ATL,9.9,1.10,124,7,18,2.1,14.0,2011
9,611,Calvin Johnson,WR,DET,11.0,1.11,133,4,20,2.5,6.0,2011
10,649,Maurice Jones-Drew,RB,JAX,11.3,1.11,99,5,19,2.6,11.0,2011
11,1341,Darren McFadden,RB,LV,12.1,1.12,183,5,20,3.0,6.0,2011
12,1346,Rashard Mendenhall,RB,PIT,12.1,1.12,110,4,20,3.2,9.0,2011
13,374,Larry Fitzgerald,WR,ARI,12.9,2.01,169,6,20,2.6,13.0,2011
14,1004,Aaron Rodgers,QB,GB,13.5,2.02,133,1,23,5.0,14.0,2011
15,1648,Hakeem Nicks,WR,NYG,17.0,2.05,122,8,25,3.2,9.0,2011
16,586,Vincent Jackson,WR,LAC,17.6,2.06,129,12,26,2.9,8.0,2011
17,437,Frank Gore,RB,SF,18.4,2.06,125,7,30,4.0,9.0,2011
18,1354,Matt Forte,RB,CHI,18.4,2.06,166,11,26,3.1,14.0,2011
19,599,Greg Jennings,WR,GB,21.2,2.09,117,13,32,3.2,14.0,2011
20,581,Steven Jackson,RB,LAR,21.2,2.09,147,13,31,3.7,7.0,2011
21,1183,Michael Turner,RB,ATL,22.3,2.10,90,10,31,4.4,14.0,2011
22,1678,Mike Wallace,WR,PIT,23.4,2.11,123,13,31,3.6,9.0,2011
23,119,Tom Brady,QB,NE,23.5,2.12,103,10,36,5.1,10.0,2011
24,37,Miles Austin,WR,DAL,25.7,3.02,117,16,35,3.8,9.0,2011
25,1404,Peyton Hillis,RB,CLE,26.2,3.02,152,12,40,5.2,9.0,2011
26,995,Philip Rivers,QB,LAC,27.1,3.03,173,12,42,5.8,8.0,2011
27,1228,Reggie Wayne,WR,IND,28.3,3.04,50,16,38,4.5,14.0,2011
28,1345,Felix Jones,RB,DAL,28.3,3.04,144,16,42,4.6,9.0,2011
29,1781,LeGarrette Blount,RB,TB,30.8,3.07,127,19,41,4.3,11.0,2011
30,1357,DeSean Jackson,WR,PHI,31.1,3.07,116,21,46,4.9,7.0,2011
31,1235,Wes Welker,WR,NE,32.3,3.08,118,21,47,5.4,10.0,2011
32,127,Drew Brees,QB,NO,33.5,3.09,134,15,50,6.7,14.0,2011
33,1732,Jahvid Best,RB,DET,33.7,3.10,159,19,51,5.5,6.0,2011
34,755,Brandon Marshall,WR,MIA,34.1,3.10,133,19,48,5.5,11.0,2011
35,117,Ahmad Bradshaw,RB,NYG,34.4,3.10,129,22,50,4.6,9.0,2011
36,415,Antonio Gates,TE,LAC,37.9,4.02,109,21,55,6.4,8.0,2011
37,111,Dwayne Bowe,WR,KC,38.8,4.03,132,23,52,5.9,8.0,2011
38,1643,Shonn Greene,RB,NYJ,39.4,4.03,137,23,56,6.0,10.0,2011
39,1727,Dez Bryant,WR,DAL,39.8,4.04,135,25,54,5.6,9.0,2011
40,1768,Mike Williams,WR,TB,42.1,4.06,141,29,56,4.8,11.0,2011
41,1374,Jermichael Finley,TE,GB,42.9,4.07,87,33,56,4.6,14.0,2011
42,1257,DeAngelo Williams,RB,CAR,43.9,4.08,108,26,61,6.6,13.0,2011
43,1286,Jason Witten,TE,DAL,45.5,4.09,97,30,62,6.3,9.0,2011
44,724,Brandon Lloyd,WR,LAR,46.3,4.10,93,29,71,6.5,7.0,2011
45,1640,Knowshon Moreno,RB,DEN,46.6,4.11,114,26,65,7.9,9.0,2011
46,1009,Tony Romo,QB,DAL,47.6,4.12,87,19,70,10.8,9.0,2011
47,1772,Steve Johnson,WR,,47.9,4.12,95,36,61,5.7,,2011
48,1800,Mark Ingram,RB,NO,48.7,5.01,112,29,66,7.4,14.0,2011
49,546,Santonio Holmes,WR,NYJ,49.5,5.01,160,33,69,6.0,10.0,2011
50,1729,Ryan Mathews,RB,LAC,52.1,5.04,131,31,85,8.7,8.0,2011
51,231,Marques Colston,WR,NO,52.2,5.04,109,35,69,6.8,14.0,2011
52,101,Anquan Boldin,WR,BAL,52.8,5.05,157,39,73,6.5,10.0,2011
53,1394,Tim Hightower,RB,WAS,53.5,5.05,165,31,74,8.3,14.0,2011
54,207,Dallas Clark,TE,IND,54.2,5.06,45,40,67,7.1,14.0,2011
55,1375,Mario Manningham,WR,NYG,54.3,5.06,149,40,70,6.6,9.0,2011
56,1641,Beanie Wells,RB,ARI,56.8,5.09,152,36,78,7.9,13.0,2011
57,288,Vernon Davis,TE,SF,57.0,5.09,62,42,73,6.3,9.0,2011
58,1650,Percy Harvin,WR,MIN,59.7,5.12,134,44,79,7.3,7.0,2011
59,1333,Ryan Grant,RB,GB,62.1,6.02,61,41,77,7.8,14.0,2011
60,1649,Jeremy Maclin,WR,PHI,62.4,6.02,123,42,81,7.8,7.0,2011
61,1039,Matt Schaub,QB,HOU,62.4,6.02,112,34,87,10.7,6.0,2011
62,612,Chad Johnson,WR,NE,62.9,6.03,75,43,80,7.4,10.0,2011
63,266,Owen Daniels,TE,HOU,64.5,6.05,66,46,82,6.8,6.0,2011
64,1747,Jimmy Graham,TE,NO,64.8,6.05,91,50,83,7.0,14.0,2011
65,1657,Kenny Britt,WR,TEN,64.9,6.05,130,45,81,7.9,6.0,2011
66,161,Reggie Bush,RB,MIA,66.4,6.06,133,44,85,8.4,11.0,2011
67,81,Cedric Benson,RB,CIN,66.9,6.07,98,45,85,8.4,10.0,2011
68,1342,Matt Ryan,QB,ATL,67.0,6.07,133,39,92,10.4,14.0,2011
69,1006,Ben Roethlisberger,QB,PIT,69.7,6.10,158,46,89,9.0,9.0,2011
70,750,Peyton Manning,QB,IND,69.7,6.10,53,24,93,17.2,14.0,2011
71,1340,Fred Jackson,RB,,71.4,6.11,121,49,85,8.3,,2011
72,1720,Danny Amendola,WR,LAR,71.7,6.12,129,50,106,9.0,7.0,2011
73,1715,BenJarvus Green-Ellis,RB,NE,73.5,7.01,95,48,101,9.5,10.0,2011
74,1796,Julio Jones,WR,ATL,73.5,7.01,137,50,96,8.9,14.0,2011
75,855,Santana Moss,WR,WAS,75.8,7.04,146,55,98,7.9,14.0,2011
76,4,Joseph Addai,RB,IND,77.4,7.05,87,54,93,9.0,14.0,2011
77,1698,Austin Collie,WR,IND,78.1,7.06,43,49,105,11.0,14.0,2011
78,740,Marshawn Lynch,RB,SEA,78.5,7.06,96,56,100,8.5,11.0,2011
79,1664,Matthew Stafford,QB,DET,79.1,7.07,142,49,106,11.4,6.0,2011
80,1399,Mike Tolbert,RB,LAC,79.4,7.07,90,60,93,7.4,8.0,2011
81,432,Tony Gonzalez,TE,ATL,82.6,7.11,38,55,115,13.8,14.0,2011
82,159,Plaxico Burress,WR,NYJ,83.6,7.12,94,62,104,8.4,10.0,2011
83,1695,Mike Thomas,WR,JAX,85.5,8.02,94,74,109,7.0,11.0,2011
84,1813,Daniel Thomas,RB,MIA,87.2,8.03,43,63,112,9.4,11.0,2011
85,984,Sidney Rice,WR,SEA,88.1,8.04,57,54,131,13.0,11.0,2011
86,1324,Pittsburgh Defense,DEF,PIT,88.3,8.04,136,68,111,7.4,9.0,2011
87,1285,Kellen Winslow,TE,TB,89.3,8.05,69,67,139,16.5,11.0,2011
88,382,Malcom Floyd,WR,LAC,89.9,8.06,84,63,111,11.1,8.0,2011
89,1791,James Starks,RB,GB,90.1,8.06,109,76,112,8.1,14.0,2011
90,588,Brandon Jacobs,RB,NYG,90.5,8.07,106,69,109,7.9,9.0,2011
91,1666,Josh Freeman,QB,TB,92.3,8.08,101,69,118,11.2,11.0,2011
92,836,Lance Moore,WR,NO,92.9,8.09,98,69,113,9.2,14.0,2011
93,1707,Pierre Garcon,WR,IND,93.5,8.09,31,58,122,13.5,14.0,2011
94,1204,Mike Sims-Walker,WR,FA,93.9,8.10,102,67,117,10.1,12.0,2011
95,1311,Green Bay Defense,DEF,GB,94.5,8.11,46,76,105,7.0,14.0,2011
96,1344,Jonathan Stewart,RB,CAR,96.1,8.12,61,73,123,9.8,13.0,2011
97,1795,A.J. Green,WR,CIN,96.7,9.01,112,68,123,11.5,10.0,2011
